transaction_id,date,account_type,amount,transaction_type,branch,is_true_anomaly
25199,2024-03-23,Penjualan,2049271.8791274081,credit,Medan,0
25200,2024-05-03,Gaji,1989555.8756148503,debit,Bandung,0
25201,2024-01-27,Kas,2758794.7390143154,debit,Medan,0
25202,2024-10-30,Pembelian,1141176.088108241,debit,Bandung,0
25203,2024-12-15,Pembelian,2047622.8871218774,debit,Bandung,0
25204,2024-01-07,Kas,2217876.039061293,credit,Bandung,0
25205,2024-12-06,Kas,2266188.9951695167,credit,Bandung,0
25206,2024-07-17,Kas,820745.7508411987,debit,Surabaya,0
25207,2024-04-21,Pembelian,1523587.2010248452,credit,Jakarta,0
25208,2024-03-29,Penjualan,2052787.3894465293,credit,Surabaya,0
25209,2024-05-07,Penjualan,2339072.0560506457,debit,Bandung,0
25210,2024-08-17,Pembelian,773110.6479614626,credit,Jakarta,0
25211,2024-01-18,Biaya Operasional,1704064.4524831912,debit,Medan,0
25212,2024-10-15,Gaji,2404245.644362555,credit,Surabaya,0
25213,2024-06-09,Pembelian,2473622.6614022646,credit,Bandung,0
25214,2024-12-17,Biaya Operasional,2374574.0270986306,credit,Jakarta,0
25215,2024-10-07,Gaji,2130460.4523072247,credit,Medan,0
25216,2024-06-14,Penjualan,2391821.6529822256,credit,Bandung,0
25217,2024-09-16,Kas,2472756.485479275,debit,Surabaya,0
25218,2024-12-29,Gaji,2527328.906828531,debit,Surabaya,0
25219,2024-07-08,Kas,2785150.104060819,debit,Medan,0
25220,2024-12-03,Biaya Operasional,2052257.8105601459,debit,Bandung,0
25221,2024-09-22,Pembelian,2653066.38553371,credit,Jakarta,0
25222,2024-10-17,Pembelian,1904003.7101385253,debit,Medan,0
25223,2024-12-20,Kas,1964656.1439155557,credit,Jakarta,0
25224,2024-12-25,Gaji,2846250.7938580895,credit,Medan,0
25225,2024-10-05,Gaji,3116898.8180658566,debit,Medan,0
25226,2024-08-04,Biaya Operasional,2111902.6234431537,credit,Medan,0
25227,2024-11-16,Pembelian,2325224.1067238864,credit,Jakarta,0
25228,2024-12-03,Kas,1031544.1896586128,debit,Medan,0
25229,2024-07-25,Penjualan,1850445.591624773,credit,Surabaya,0
25230,2024-06-01,Pembelian,2316538.9627434285,debit,Surabaya,0
25231,2024-06-29,Pembelian,1935954.1744666575,debit,Jakarta,0
25232,2024-07-30,Biaya Operasional,2026363.1190482848,credit,Surabaya,0
25233,2024-09-29,Pembelian,2075262.6093034109,credit,Medan,0
25234,2024-07-21,Biaya Operasional,2441459.88004819,credit,Bandung,0
25235,2024-07-23,Biaya Operasional,1214560.542076509,credit,Surabaya,0
25236,2024-06-01,Penjualan,2843246.5562944366,debit,Medan,0
25237,2024-06-18,Gaji,2487742.532091435,debit,Medan,0
25238,2024-08-28,Pembelian,2125572.6408122983,debit,Medan,0
25239,2024-10-13,Biaya Operasional,2000972.5662277064,credit,Surabaya,0
25240,2024-09-01,Biaya Operasional,1391863.3605431588,credit,Surabaya,0
25241,2024-11-16,Gaji,2030812.4278795363,debit,Jakarta,0
25242,2024-03-20,Gaji,1283795.800574313,credit,Jakarta,0
25243,2024-04-01,Biaya Operasional,2749209.1221141317,debit,Bandung,0
25244,2024-05-28,Pembelian,2424832.7323890165,debit,Surabaya,0
25245,2024-01-30,Pembelian,2191279.2008405584,debit,Bandung,0
25246,2024-05-02,Pembelian,1384154.5068546296,credit,Surabaya,0
25247,2024-11-21,Gaji,1350670.1358858459,debit,Surabaya,0
25248,2024-01-29,Pembelian,1446099.03379117,debit,Jakarta,0
25249,2024-09-15,Pembelian,1898468.8446591678,debit,Bandung,0
25250,2024-07-04,Pembelian,2702580.5608075685,credit,Surabaya,0
25251,2024-03-15,Gaji,2364153.6984578925,credit,Jakarta,0
25252,2024-02-14,Kas,2285564.846761107,debit,Surabaya,0
25253,2024-03-09,Kas,1878571.8569151023,credit,Medan,0
25254,2024-07-28,Pembelian,1931577.2639740342,debit,Surabaya,0
25255,2024-08-26,Kas,2273529.0820509754,credit,Bandung,0
25256,2024-12-05,Pembelian,2013372.987389789,credit,Jakarta,0
25257,2024-11-03,Gaji,2103888.4865557766,credit,Bandung,0
25258,2024-07-10,Pembelian,1295227.4221146975,credit,Medan,0
25259,2024-04-12,Penjualan,2878107.820479202,debit,Jakarta,0
25260,2024-08-28,Biaya Operasional,1358355.4522928423,credit,Surabaya,0
25261,2024-09-09,Gaji,2120749.2070862963,debit,Surabaya,0
25262,2024-08-07,Penjualan,1984229.8397418757,credit,Surabaya,0
25263,2024-12-01,Penjualan,2347414.03086662,debit,Surabaya,0
25264,2024-08-04,Biaya Operasional,2355478.478304545,credit,Medan,0
25265,2024-07-20,Penjualan,2645620.4690474197,credit,Jakarta,0
25266,2024-01-29,Biaya Operasional,1676051.6706206503,debit,Medan,0
25267,2024-07-30,Pembelian,2577053.5489424113,credit,Surabaya,0
25268,2024-06-02,Gaji,2035168.4960880112,credit,Medan,0
25269,2024-08-18,Gaji,2333426.9466967275,debit,Medan,0
25270,2024-04-11,Gaji,2553002.4732446847,debit,Jakarta,0
25271,2024-11-10,Biaya Operasional,2215571.0024774447,debit,Jakarta,0
25272,2024-06-25,Biaya Operasional,1243093.750014369,credit,Surabaya,0
25273,2024-06-29,Penjualan,2132199.7428182964,debit,Bandung,0
25274,2024-08-19,Gaji,2419174.065147713,credit,Surabaya,0
25275,2024-01-12,Penjualan,2064194.9602318406,credit,Medan,0
25276,2024-07-04,Pembelian,2633119.8916151393,debit,Bandung,0
25277,2024-09-05,Penjualan,2139737.543966979,debit,Medan,0
25278,2024-09-22,Gaji,3758812.861304216,credit,Jakarta,1
25279,2024-05-14,Biaya Operasional,1954367.3734285003,credit,Medan,0
25280,2024-09-01,Penjualan,2589957.3234056947,debit,Bandung,0
25281,2024-01-31,Penjualan,1779134.0580461032,credit,Surabaya,0
25282,2024-12-12,Biaya Operasional,2083072.0514752243,debit,Bandung,0
25283,2024-09-15,Biaya Operasional,1449432.205027083,credit,Surabaya,0
25284,2024-04-13,Gaji,1905069.2650112265,debit,Jakarta,0
25285,2024-01-01,Pembelian,2117819.2779993284,debit,Bandung,0
25286,2024-07-25,Gaji,1230781.3491655195,credit,Bandung,0
25287,2024-05-14,Penjualan,2703318.817063039,debit,Jakarta,0
25288,2024-09-27,Gaji,2095540.298139271,debit,Medan,0
25289,2024-12-29,Gaji,2340776.9190225564,credit,Jakarta,1
25290,2024-07-13,Biaya Operasional,1980866.3611430519,debit,Bandung,0
25291,2024-05-01,Pembelian,1749756.4002970909,debit,Jakarta,0
25292,2024-04-25,Pembelian,992098.3258769878,debit,Bandung,0
25293,2024-07-14,Gaji,2344148.215227993,credit,Jakarta,0
25294,2024-02-05,Biaya Operasional,2592327.2916205125,debit,Bandung,0
25295,2024-03-07,Biaya Operasional,2036182.0544347197,debit,Bandung,0
25296,2024-05-12,Penjualan,1365218.616199418,credit,Surabaya,0
25297,2024-10-07,Kas,2556176.392455212,credit,Jakarta,0
25298,2024-01-11,Penjualan,2596052.1142016626,debit,Medan,0
25299,2024-08-05,Penjualan,2156148.877206722,credit,Medan,0
25300,2024-11-17,Penjualan,2312519.7266243263,credit,Bandung,0
25301,2024-06-04,Kas,2720973.7746008965,credit,Medan,0
25302,2024-08-27,Biaya Operasional,2320011.8910211558,debit,Bandung,0
25303,2024-02-29,Biaya Operasional,2409086.771547541,debit,Bandung,0
25304,2024-05-17,Pembelian,2802671.4993264005,debit,Bandung,0
25305,2024-02-19,Pembelian,2198045.0213283356,debit,Medan,0
25306,2024-06-15,Gaji,1452870.956931624,debit,Medan,0
25307,2024-06-13,Gaji,3364387.517224942,credit,Bandung,0
25308,2024-11-14,Gaji,2641964.715242662,debit,Medan,0
25309,2024-07-07,Pembelian,2579593.41240274,debit,Bandung,0
25310,2024-04-01,Gaji,1794668.6402929896,debit,Jakarta,1
25311,2024-10-20,Penjualan,2196297.997032129,debit,Bandung,1
25312,2024-10-15,Biaya Operasional,1300789.2556919977,debit,Jakarta,0
25313,2024-03-15,Pembelian,1822650.0461350374,debit,Medan,0
25314,2024-02-14,Kas,1847432.4244828685,debit,Jakarta,0
25315,2024-02-22,Penjualan,1788567.5802131626,credit,Medan,0
25316,2024-06-23,Kas,1267600.8012537663,credit,Bandung,0
25317,2024-06-09,Kas,1326829.0753261056,credit,Medan,0
25318,2024-03-07,Biaya Operasional,2336719.5255824616,debit,Medan,0
25319,2024-12-26,Kas,2183994.8528744727,credit,Surabaya,0
25320,2024-09-26,Kas,2624385.725201312,debit,Surabaya,0
25321,2024-05-03,Kas,1566004.5995696012,debit,Medan,0
25322,2024-06-30,Kas,2231566.784598383,debit,Jakarta,0
25323,2024-06-30,Penjualan,1968663.8319761339,credit,Medan,0
25324,2024-02-05,Penjualan,2015604.698413346,debit,Surabaya,0
25325,2024-07-30,Biaya Operasional,1646263.00464642,credit,Medan,0
25326,2024-05-13,Biaya Operasional,1088016.7693636827,credit,Medan,0
25327,2024-12-18,Kas,2064800.5770728712,debit,Bandung,0
25328,2024-06-26,Gaji,1557004.1380796651,credit,Bandung,0
25329,2024-06-14,Kas,1561907.816499291,credit,Bandung,0
25330,2024-12-02,Kas,1808937.1632945295,debit,Jakarta,0
25331,2024-11-24,Biaya Operasional,2309542.2425828483,debit,Jakarta,0
25332,2024-11-22,Pembelian,1172444.7252302258,credit,Jakarta,0
25333,2024-02-15,Biaya Operasional,1917126.701777607,credit,Jakarta,0
25334,2024-06-04,Penjualan,1234300.625072021,credit,Jakarta,0
25335,2024-08-23,Biaya Operasional,2761189.574373564,debit,Jakarta,1
25336,2024-11-11,Pembelian,2780929.9086040156,debit,Jakarta,0
25337,2024-02-29,Kas,2383895.6329803756,debit,Jakarta,0
25338,2024-01-05,Pembelian,2528077.9492416964,debit,Bandung,0
25339,2024-06-29,Biaya Operasional,3354824.8790986594,debit,Medan,0
25340,2024-05-24,Gaji,925227.4596487181,debit,Medan,0
25341,2024-11-10,Penjualan,2111919.1459957114,debit,Surabaya,0
25342,2024-09-21,Pembelian,1939048.1028112734,credit,Bandung,0
25343,2024-08-10,Biaya Operasional,2210849.1890643546,credit,Bandung,0
25344,2024-10-27,Kas,1728254.137434619,credit,Surabaya,0
25345,2024-12-01,Biaya Operasional,2140041.0456620157,debit,Medan,0
25346,2024-08-24,Kas,2326109.0787604367,debit,Medan,0
25347,2024-01-13,Gaji,2258939.18050835,credit,Surabaya,0
25348,2024-12-04,Penjualan,1244019.6469029454,credit,Jakarta,0
25349,2024-09-24,Pembelian,2444746.0418050094,credit,Bandung,0
25350,2024-09-22,Biaya Operasional,1680371.232588727,credit,Bandung,0
25351,2024-01-16,Biaya Operasional,1752800.3383380184,credit,Jakarta,0
25352,2024-04-01,Pembelian,1714248.443737377,credit,Jakarta,0
25353,2024-09-04,Kas,2307340.691372523,credit,Surabaya,0
25354,2024-01-19,Penjualan,1234321.2991297594,credit,Surabaya,0
25355,2024-12-25,Gaji,2618518.887677836,debit,Jakarta,0
25356,2024-04-12,Pembelian,3103846.954156067,debit,Jakarta,0
25357,2024-04-04,Penjualan,1940380.2616887647,credit,Medan,0
25358,2024-10-09,Biaya Operasional,1421650.3066949337,credit,Surabaya,0
25359,2024-07-31,Penjualan,1142279.2799114536,credit,Bandung,0
25360,2024-02-06,Gaji,1929471.1973598932,debit,Jakarta,0
25361,2024-03-01,Penjualan,1753562.4677375848,credit,Surabaya,0
25362,2024-10-17,Biaya Operasional,2409208.3535183542,credit,Jakarta,0
25363,2024-12-27,Gaji,2537015.7309027915,debit,Medan,0
25364,2024-10-29,Gaji,1310027.8285728088,credit,Jakarta,0
25365,2024-08-31,Gaji,1891898.3261402617,credit,Surabaya,0
25366,2024-11-06,Biaya Operasional,1595317.9242675956,debit,Medan,0
25367,2024-12-09,Kas,2130343.423830764,debit,Jakarta,0
25368,2024-12-16,Biaya Operasional,764837.9230774248,debit,Bandung,0
25369,2024-01-06,Kas,1266929.6446543755,debit,Medan,0
25370,2024-11-01,Kas,1742333.8832389563,credit,Jakarta,0
25371,2024-06-13,Biaya Operasional,2318496.3623488927,credit,Bandung,0
25372,2024-01-13,Penjualan,1659835.9278510031,credit,Medan,0
25373,2024-01-25,Biaya Operasional,2489702.835850538,debit,Jakarta,0
25374,2024-08-11,Gaji,1409765.6399280352,debit,Medan,1
25375,2024-05-02,Penjualan,1914064.7908176307,credit,Surabaya,0
25376,2024-05-08,Pembelian,1622298.9630923925,credit,Medan,0
25377,2024-10-31,Pembelian,2556704.3162140637,debit,Bandung,0
25378,2024-05-01,Pembelian,2750987.400865156,credit,Jakarta,0
25379,2024-02-04,Gaji,2431897.111619047,debit,Bandung,0
25380,2024-03-23,Gaji,2683927.481299717,credit,Medan,0
25381,2024-11-04,Kas,1933275.056373347,credit,Medan,0
25382,2024-06-30,Gaji,1548586.199770605,credit,Medan,0
25383,2024-03-16,Kas,1773158.3907115136,debit,Jakarta,0
25384,2024-04-13,Pembelian,1410121.8483227114,credit,Bandung,0
25385,2024-08-19,Biaya Operasional,2183716.5300248736,credit,Bandung,0
25386,2024-10-29,Biaya Operasional,1769104.6246842318,debit,Jakarta,0
25387,2024-02-12,Gaji,1500933.9809283428,debit,Medan,0
25388,2024-04-02,Pembelian,2016838.094873829,debit,Surabaya,0
25389,2024-05-23,Pembelian,974201.4101612406,debit,Bandung,0
25390,2024-09-10,Kas,2125109.3148025493,credit,Surabaya,0
25391,2024-03-18,Kas,1150927.0732700718,credit,Surabaya,0
25392,2024-09-19,Pembelian,2004738.368132457,debit,Bandung,0
25393,2024-03-10,Gaji,2108272.395757143,credit,Jakarta,0
25394,2024-05-28,Gaji,1454001.2851242635,debit,Medan,0
25395,2024-10-18,Pembelian,3166260.910593278,credit,Jakarta,1
25396,2024-08-01,Biaya Operasional,2059290.4247628725,debit,Surabaya,0
25397,2024-12-25,Biaya Operasional,1460938.4920851446,debit,Surabaya,0
25398,2024-11-05,Kas,2300356.2907148087,debit,Jakarta,0
25399,2024-05-26,Pembelian,2826135.5044419407,credit,Jakarta,0
25400,2024-01-25,Biaya Operasional,1972930.05345251,debit,Jakarta,0
25401,2024-11-18,Gaji,2511670.133871403,debit,Surabaya,0
25402,2024-04-18,Gaji,2133551.5098359734,debit,Jakarta,1
25403,2024-06-29,Penjualan,1874905.4281535558,debit,Jakarta,0
25404,2024-09-07,Pembelian,2008692.0933357347,debit,Jakarta,0
25405,2024-07-21,Kas,1888970.6021074222,debit,Surabaya,0
25406,2024-10-30,Penjualan,2133765.4162696106,debit,Bandung,0
25407,2024-06-18,Gaji,2124510.2583571915,debit,Bandung,0
25408,2024-06-23,Gaji,2545655.0237900796,credit,Jakarta,0
25409,2024-12-12,Gaji,1723459.409000363,debit,Medan,0
25410,2024-06-18,Penjualan,1727461.3725936692,debit,Medan,0
25411,2024-01-02,Biaya Operasional,2490172.0150043285,debit,Jakarta,0
25412,2024-05-13,Gaji,2023505.4623199299,credit,Surabaya,0
25413,2024-05-06,Gaji,1938370.6566692165,debit,Surabaya,1
25414,2024-02-15,Pembelian,797353.6817786479,debit,Bandung,0
25415,2024-07-12,Pembelian,2784720.416117024,debit,Medan,0
25416,2024-12-27,Pembelian,1733935.3195164725,credit,Surabaya,0
25417,2024-07-27,Biaya Operasional,2143520.4203646467,debit,Surabaya,0
25418,2024-10-22,Pembelian,1738524.156656052,debit,Surabaya,0
25419,2024-02-27,Pembelian,2348863.267444577,debit,Surabaya,0
25420,2024-03-18,Penjualan,2462688.705610771,debit,Medan,0
25421,2024-07-20,Biaya Operasional,1507237.8636213006,debit,Surabaya,0
25422,2024-10-15,Biaya Operasional,2795597.337563947,credit,Surabaya,0
25423,2024-03-02,Penjualan,1259932.0199377853,debit,Medan,0
25424,2024-09-24,Kas,1957838.132144429,credit,Surabaya,0
25425,2024-05-05,Pembelian,1499139.1643986406,debit,Surabaya,0
25426,2024-02-18,Kas,2330903.5129918973,debit,Medan,0
25427,2024-03-28,Penjualan,2801982.734390607,debit,Jakarta,0
25428,2024-11-29,Penjualan,2188257.8556045596,credit,Medan,0
25429,2024-09-17,Penjualan,1707050.8103170956,debit,Jakarta,0
25430,2024-06-27,Penjualan,1596584.870024466,debit,Bandung,0
25431,2024-03-09,Gaji,2988193.4780436554,credit,Medan,0
25432,2024-02-29,Penjualan,1590764.4796773186,credit,Jakarta,0
25433,2024-10-28,Kas,1513500.2851735821,debit,Bandung,0
25434,2024-09-05,Penjualan,1733068.675006127,debit,Medan,0
25435,2024-06-17,Kas,1760262.5168839777,credit,Bandung,0
25436,2024-09-25,Penjualan,1651987.5293423664,credit,Jakarta,0
25437,2024-12-29,Gaji,1588157.5420233551,debit,Jakarta,1
25438,2024-04-21,Gaji,1903487.0714146397,debit,Surabaya,0
25439,2024-12-29,Penjualan,2066356.5732537468,debit,Jakarta,1
25440,2024-08-02,Pembelian,2075234.483772136,debit,Medan,0
25441,2024-04-22,Gaji,1067256.6266952169,credit,Medan,0
25442,2024-04-06,Gaji,1594290.9029620583,debit,Medan,0
25443,2024-11-02,Pembelian,1831759.932970515,credit,Bandung,0
25444,2024-04-27,Gaji,1976521.91685196,credit,Medan,0
25445,2024-02-05,Penjualan,2082869.3350934081,credit,Bandung,0
25446,2024-12-02,Pembelian,1392688.84501048,debit,Jakarta,0
25447,2024-12-24,Penjualan,1935438.8388805483,credit,Surabaya,0
25448,2024-10-16,Gaji,2916589.9180817166,credit,Bandung,0
25449,2024-10-30,Biaya Operasional,1709284.2909693702,credit,Jakarta,0
25450,2024-12-25,Pembelian,1214165.5157099783,debit,Surabaya,0
25451,2024-12-12,Kas,2587279.777699912,credit,Bandung,0
25452,2024-05-03,Gaji,1974269.1867325415,credit,Surabaya,0
25453,2024-02-09,Biaya Operasional,1711230.2649432349,credit,Jakarta,0
25454,2024-05-20,Gaji,2740969.1940225973,credit,Jakarta,0
25455,2024-01-26,Penjualan,406741.0241304999,credit,Surabaya,0
25456,2024-05-21,Penjualan,1741596.634548807,credit,Medan,0
25457,2024-12-17,Penjualan,1136270.5985802726,credit,Medan,0
25458,2024-12-01,Biaya Operasional,2779248.883424299,credit,Bandung,0
25459,2024-02-26,Penjualan,1687054.387689273,credit,Medan,0
25460,2024-05-29,Gaji,1267647.500171135,credit,Surabaya,0
25461,2024-07-23,Gaji,1154591.8250917913,debit,Medan,0
25462,2024-03-16,Gaji,2564483.365132677,debit,Surabaya,0
25463,2024-10-11,Pembelian,3002864.7228733543,debit,Bandung,0
25464,2024-07-28,Gaji,1895253.3385481164,credit,Surabaya,0
25465,2024-09-14,Penjualan,2016312.7909656924,debit,Jakarta,0
25466,2024-09-15,Pembelian,1700412.7364083743,debit,Medan,0
25467,2024-07-02,Pembelian,2465693.558247731,debit,Jakarta,0
25468,2024-11-23,Pembelian,1644638.56737639,debit,Surabaya,0
25469,2024-01-11,Pembelian,1526625.2527625856,credit,Bandung,0
25470,2024-06-08,Biaya Operasional,1746132.6517839502,debit,Jakarta,0
25471,2024-09-16,Gaji,2330427.4303998323,debit,Jakarta,0
25472,2024-03-28,Biaya Operasional,2355792.8063484854,debit,Bandung,0
25473,2024-07-02,Kas,1331142.900511282,credit,Surabaya,0
25474,2024-01-16,Biaya Operasional,1923586.7848074746,credit,Surabaya,0
25475,2024-08-31,Pembelian,700540.6877279775,credit,Surabaya,0
25476,2024-03-26,Gaji,1395699.858169938,credit,Jakarta,0
25477,2024-07-17,Gaji,1809055.517224914,credit,Medan,0
25478,2024-01-10,Penjualan,1508379.270930408,credit,Jakarta,0
25479,2024-06-12,Biaya Operasional,2006550.0694988423,debit,Medan,0
25480,2024-01-24,Gaji,2680605.510361616,credit,Bandung,0
25481,2024-03-04,Kas,2146036.0585704134,credit,Surabaya,0
25482,2024-11-07,Kas,2825006.70625823,debit,Bandung,0
25483,2024-08-25,Biaya Operasional,1768453.2667802915,debit,Surabaya,0
25484,2024-12-10,Penjualan,1866446.2435940832,credit,Bandung,0
25485,2024-08-25,Kas,2369937.7984995814,credit,Bandung,0
25486,2024-01-22,Penjualan,2692186.766117293,credit,Surabaya,0
25487,2024-06-28,Biaya Operasional,2277645.9851171477,credit,Surabaya,0
25488,2024-11-01,Gaji,2469319.3991952394,credit,Surabaya,0
25489,2024-02-16,Penjualan,1918155.9670771162,debit,Jakarta,0
25490,2024-10-05,Kas,1405325.4700004323,debit,Jakarta,0
25491,2024-08-11,Penjualan,2393885.0673584174,credit,Surabaya,0
25492,2024-08-05,Gaji,1797465.1046477403,credit,Surabaya,0
25493,2024-08-24,Gaji,1981651.8645978377,credit,Medan,0
25494,2024-07-22,Kas,1109983.2580004423,debit,Medan,0
25495,2024-12-04,Penjualan,3069539.1700907964,debit,Bandung,0
25496,2024-01-19,Penjualan,2412504.698215663,debit,Jakarta,0
25497,2024-06-28,Pembelian,2703800.326627313,credit,Bandung,0
25498,2024-06-10,Kas,2653614.133497686,credit,Bandung,0
25499,2024-10-11,Penjualan,2044273.3191188625,credit,Bandung,0
25500,2024-03-01,Biaya Operasional,887462.9709035307,debit,Surabaya,0
25501,2024-03-25,Pembelian,2021715.1226360071,credit,Surabaya,0
25502,2024-02-04,Kas,1650892.9640985224,debit,Medan,0
25503,2024-01-05,Gaji,2695548.5829780316,debit,Surabaya,0
25504,2024-03-16,Kas,2347447.4261782304,debit,Medan,0
25505,2024-09-09,Biaya Operasional,2174602.7233210946,debit,Medan,0
25506,2024-01-07,Biaya Operasional,1486343.056592481,debit,Bandung,0
25507,2024-06-17,Gaji,1531033.2605918224,debit,Jakarta,0
25508,2024-12-29,Gaji,1158356.2352547871,credit,Medan,1
25509,2024-05-17,Gaji,1457249.8027536864,credit,Bandung,0
25510,2024-12-23,Pembelian,1963174.8129538987,debit,Medan,0
25511,2024-10-26,Biaya Operasional,1571745.0793862608,debit,Bandung,0
25512,2024-11-21,Gaji,2148961.066942731,debit,Surabaya,0
25513,2024-03-31,Biaya Operasional,2360592.2207335676,debit,Surabaya,0
25514,2024-06-11,Pembelian,2189388.82882524,credit,Jakarta,0
25515,2024-11-13,Pembelian,2980151.075474152,credit,Medan,0
25516,2024-09-09,Biaya Operasional,1870034.2226964738,debit,Medan,0
25517,2024-07-19,Gaji,2622375.6044069463,debit,Jakarta,0
25518,2024-01-20,Kas,2650243.2789673423,credit,Bandung,0
25519,2024-08-16,Penjualan,1287868.4880624698,credit,Surabaya,0
25520,2024-06-11,Biaya Operasional,2224377.352253726,credit,Surabaya,0
25521,2024-06-13,Pembelian,2844320.3291294742,credit,Jakarta,0
25522,2024-08-19,Gaji,1774407.867512522,credit,Surabaya,0
25523,2024-11-23,Penjualan,1504820.2530691316,debit,Medan,0
25524,2024-08-25,Biaya Operasional,2203098.1715718405,credit,Jakarta,0
25525,2024-04-29,Kas,2106849.608466559,debit,Medan,0
25526,2024-12-16,Kas,3259426.9889038526,credit,Bandung,0
25527,2024-04-16,Pembelian,2580348.1265795473,credit,Jakarta,0
25528,2024-09-06,Pembelian,2314279.462306214,credit,Bandung,0
25529,2024-12-01,Pembelian,1542212.4754429283,debit,Bandung,0
25530,2024-10-10,Biaya Operasional,1140579.689629569,debit,Bandung,0
25531,2024-07-16,Kas,2683335.6804517205,credit,Jakarta,0
25532,2024-08-07,Kas,2228573.2588005476,debit,Jakarta,0
25533,2024-05-30,Pembelian,1959388.1578008474,debit,Surabaya,0
